"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"sub_9002000001424425LL",0,7.25497,0,5.82015,2.29823,0,7.40554,12.61271,1.12484,0,0.0083,0,0.08803,0,0,0,0.12646,0,0
"sub_9002000001424800LL",0.23626,0.13653,0,0.03138,0.19699,0.01334,1.00449,7.16267,0.682,0,0,0.26928,0,0,0,0,0,0,0
"sub_9002000001424962LL",0.08851,2.05793,0.00464,0.83046,1.16061,0.36375,1.77344,0.00697,1.53819,0,0.16003,0,0.00503,0,0,0,0,0,0
"sub_9002000001425146LL",0,5.39283,0,6.21279,4.44798,0,6.29573,14.08687,2.72808,0,0,0,0.49957,0,0,0,0,0,0
"sub_9002000001425244LL",0,3.09504,0.04272,7.95421,2.40775,0.02716,0.81325,0.00967,1.05271,0,0.04306,0,0.12247,0,7.53109,0,0,0,0
"sub_9002000001425650LL",0,10.94287,0.25706,2.13104,4.71121,0,1.61947,7.23929,1.13065,0,0.54921,0,0.37564,0,0,0,0.50066,0.00391,0
"sub_9002000001426018LL",0.00571,4.88856,0,5.43836,1.79166,0,1.57222,11.14556,1.78074,0,0.05121,0,0.32037,0,0,0,0,0,0
"sub_9002000001426090LL",0,9.0865,0,17.81979,4.15194,0,8.37484,6.1302,1.9159,0,0,0,0.49025,0,0,0,0,0,0
"sub_9002000001426370LL",0,15.30932,0.63002,10.44475,3.54472,0,3.02034,8.21377,3.80958,0,0.02878,0,0.48912,0,1.41078,0,0,0,0
"sub_9002000001426386LL",0,5.06739,0,11.32403,4.46158,0,2.18809,9.57129,1.26905,0,0,0,0.19565,0,0,0,0,0,0
"sub_9002000001426640LL",0.00555,1.5761,0,1.19363,0.27275,0,3.0572,19.00007,3.03499,0,0.06236,0,0,0,0,0,0,0,0
"sub_9002000001426789LL",0.19494,7.70651,0.04097,9.95243,4.65542,0,2.72412,10.38385,0.51267,0,0.00231,0,0.82023,0,0,0,0,0,0
"sub_9002000001426896LL",0,1.39631,0.00877,0.20722,0.56077,0.00077,10.7256,10.07899,2.05614,0.02138,0.27326,0,0.75196,0,0,0,0.09234,0,0
"sub_9002000001427211LL",0,5.53386,0,16.0498,2.81307,0.00042,9.42833,0.00351,2.05029,0,0,0,0.38349,0,0,0,0,0,0
"sub_9002000001427400LL",0.03331,9.51278,0.01045,0.66175,2.91662,0,1.41624,2.96268,1.74324,0,0.09954,0,0.61839,0,2.68443,0,0,0,0
"sub_9002000001427580LL",0.05201,4.68068,0,1.70698,0.77319,0,0.14178,4.47835,0.29682,0,0.01608,0,0.10044,0,1.17037,0,0,0,0
"sub_9002000001427900LL",0.11393,6.36254,0,4.92784,3.23905,0,2.60517,10.72964,1.9385,0,0,0,0.07295,0,0,0,0,0,0
"sub_9002000001428390LL",0.04519,4.3186,0.04101,3.82943,4.97273,0,1.03139,2.61456,1.42379,0,0.13506,0,0.30713,0,0,0,0,0,0
"sub_9002000001428569LL",0,0.96929,1.11803,0.81333,5.50201,0.00077,12.88935,7.43554,3.07267,0.00445,0,0,0.2888,0,0,0,0,0,0
"sub_9002000001428590LL",0.24509,8.9795,0,3.46192,2.87268,0,0.43669,7.01372,5.40184,0,0.0588,0,0.17348,0,0,0,0,0,0
"sub_9002000001428792LL",0.39236,0.29693,0,0.05363,4.58071,0,3.39838,10.09729,4.84207,0,0.47812,0,0,0,0,0,0.0161,0,0
"sub_9002000001429010LL",0.03038,12.08078,0,11.13355,4.24434,0,4.78868,0,2.18895,0,0.0022,0,0.38522,0,0,0,0,0,0
"sub_9002000001429200LL",0.00732,7.40994,0.03557,7.51043,3.42273,0,3.17872,7.39159,2.6049,0,0.76101,0,0.21504,0,3.40734,0,0,0,0.02705
"sub_9002000001429619LL",0.2019,18.00977,0,6.52202,2.41495,0,2.82403,4.0566,0.11622,0,0.11207,0,0.59681,0,0,0,0,0,0
"sub_9002000001429889LL",0,12.48504,0.19579,10.76107,2.14533,0,9.46378,7.85064,0.46972,0,0,0,0.57579,0,0,0,0,0,0
"sub_9002000001430182LL",0.00475,2.93788,0,1.8798,1.54351,0.06114,1.82092,0.0085,3.28753,0,0,0,0,0,0,0,0,0,0
"sub_9002000001431018LL",0,13.67205,0,8.3623,2.59434,0.09046,0.91971,3.72939,1.02635,0,0.00039,0,0.10547,0,5.13615,0,0,0,0
"sub_9002000001431520LL",0,12.63949,0,3.8027,1.57335,0,0.89046,8.54478,0.62593,0,0.09029,0,0.01546,0,4.57711,0,0,0,0
"sub_9002000001432202LL",0.24115,11.65983,0,8.90053,4.54294,0,4.46263,8.98481,1.25593,0,0,0,0.38244,0,0,0,0,0,0
"sub_9002000001432310LL",0.002,5.92045,0,3.97967,1.9745,0,0.58342,5.03348,0.58994,0,0.14326,0,0.02521,0,3.67033,0,0,0,0
"sub_9002000001433255LL",0.13815,9.84414,0,9.41684,0.20849,0,6.9574,5.10152,2.03315,0,0.09557,0,0,0,0,0,0,0,0
"sub_9002000001433400LL",0.00786,3.59865,0,0,3.2591,0,1.07753,7.39919,0.78564,0,1.5662,0,0,0,1.90214,0,0,0,0
"sub_9002000001433620LL",0.00731,4.48579,0,1.21989,4.46195,0,0.16722,3.75674,1.82021,0,0.00924,0,0.19582,0,1.28862,0,0,0,0.60152
"sub_9002000001433630LL",0,7.39452,0.17436,4.55863,6.30814,0.08253,3.9842,14.57509,6.00261,0,0.31496,0,1.58585,0,0,0,0,0,0
"sub_9002000001433694LL",0.01758,4.08453,0,7.45485,5.37515,0,6.5646,12.70063,2.39018,0,0.07143,0,0.77891,0,0,0,0,0,0
"sub_9002000001434163LL",0.09951,0.13273,0,0.02495,0.30776,0,0.36659,15.40716,1.31637,0,0,0,0,0,0,0,0,0,0
"sub_9002000001434314LL",0.00853,6.60264,0,3.22666,2.56818,0,6.2472,5.9914,0.93998,0,0.05415,0,0.10744,0,0,0,0,0,0
"sub_9002000001434682LL",0.04024,1.96514,0,0.28905,1.41554,0,0.1491,8.56444,1.26345,0,0.20512,0,0.01339,0,0,0,0.07221,0,0
"sub_9002000001435151LL",0,3.30074,0,0.19589,1.81706,0,1.43875,6.35958,1.63021,0,0.41294,0,0.25958,0,0,0,0.19998,0,0
"sub_9002000001435296LL",0.08277,7.25393,0,3.73268,5.26579,0,5.83811,0.03633,3.86933,0,0.10813,0,0.40995,0,0,0,0.15832,0,0
"sub_9002000001435550LL",0,7.38829,0,6.75224,5.59012,0,0.52494,25.67939,1.13488,0,0.00337,0,0.16854,0,7.38046,0,0,0,0
"sub_9002000001435670LL",0.25647,11.85925,0.30658,2.37109,2.91128,0,2.55491,1.19587,9.63005,0,0.04011,0,0.25147,0,0,0,0,0,0
"sub_9002000001435740LL",0.07724,2.36851,0.08465,2.96713,1.2126,0,3.51282,4.56718,0.88977,0,0.05008,0,0.32894,0,0,0,0,0,0
"sub_9002000001435877LL",0.09631,1.39053,0,9.07206,5.89462,0,5.59484,1.0584,0.70394,0,0,0,0.2872,0,0,0,0,0,0
"sub_9002000001436220LL",0.00161,7.30724,0,3.1788,2.49848,0,0.63116,8.89691,0.68813,0,0.03859,0,0,0,1.75639,0,0.02381,0.0917,0.0059
"sub_9002000001436794LL",0,13.28166,0,4.95806,7.11895,0,2.2406,8.81182,0.39132,0,0,0,0.0323,0,0.00838,0,0,0,0
"sub_9002000001437192LL",0,7.43579,0.20935,1.65092,1.7825,0,4.6946,5.95972,1.13049,0,0.07385,0,0.19632,0,0,0,0,0,0
"sub_9002000001437503LL",0.13939,9.02806,0,2.91918,2.19055,0,0.26977,3.94467,3.93051,0,0.12628,0,0.05688,0,4.08507,0,0,0,0
"sub_9002000001437746LL",0.14233,3.3535,0,1.30219,1.95236,0,2.08795,2.17633,0.82885,0,0.00832,0,0.074,0,0.02723,0,0,0,0
"sub_9002000001437906LL",0.01416,11.61022,0,4.78758,3.42732,0,6.97341,9.75994,3.62134,0,0.06087,0,0.60513,0,0,0,0,0,0
"sub_9002000001438055LL",0,1.42517,0,1.81967,2.84168,0,0.62962,4.28167,0.35677,0,0.41424,0,0.00263,0.00905,0,0,0.0489,0,0
"sub_9002000001438180LL",0.08215,5.80256,0.03599,18.47932,5.15591,0,5.84724,11.98062,0.24388,0,0.62333,0,0.97601,0,0,0,0,0,0
"sub_9002000001438430LL",0.03909,10.7019,0,9.84665,2.04294,0,7.16382,11.06289,0.34396,0,0.00734,0,0.17194,0,0,0,0,0,0
"sub_9002000001438470LL",0,10.65718,0,4.58811,0.05964,0,2.12008,12.01307,6.25102,0,0.04614,0,0,0,0,0,0,0,0
"sub_9002000001438940LL",0.14508,7.11296,0,3.44035,2.20643,0.00274,1.92623,10.65298,3.57285,0,0.18396,0,0.70586,0,0,0,0,0,0
"sub_9002000001439197LL",1.25153,10.66284,0.30116,9.28738,1.74969,0,7.94187,4.68508,0.58288,0,0.00684,0,0,0,0,0,0,0,0
"sub_9002000001439301LL",0.21594,8.82766,0.12087,2.94426,4.45506,0,0.87767,4.99567,2.82584,0,0.51049,0,0.14642,0,0,0,0,0,0
"sub_9002000001439366LL",0,7.82319,0,4.34397,1.81698,0,2.32902,9.18472,0.73627,0,0.00175,0,0.07223,0,0,0,0,0,0
"sub_9002000001439526LL",0.08016,2.41642,0,4.6426,3.11564,0,1.04224,5.91386,2.13208,0,0.06638,0,0.02626,0,0,0,0,0,0
"sub_9002000001439850LL",0.06158,3.58656,0,3.13118,2.42372,0.05977,0.89628,3.13787,2.59785,0,0.09465,0,0.03538,0,4.27176,0,0,0,0
"sub_9002000001440133LL",0,0.20543,0,3.03542,8.3571,0,7.88626,22.94598,1.03601,0,0,0,0.36767,0,15.55879,0,0,0,0
"sub_9002000001440550LL",0,1.32285,0,3.10595,5.08657,0,1.67687,18.26464,4.65812,0,0,0,0.46211,0,0,0,0,0,0
"sub_9002000001440607LL",0,2.06553,0.89503,0.9502,0.8515,0.00166,2.00655,12.21422,1.70546,0,0.31053,0.00733,0,0,5.19011,0,0,0,0
"sub_9002000001440650LL",0,16.06961,0,12.50584,4.48284,0,3.61128,2.14718,1.12625,0,0.24862,0,0.33356,0,0,0,0,0,0
"sub_9002000001440830LL",0.30604,10.18445,0.28686,1.55194,4.00122,0,3.1547,6.77765,1.32323,0,0.06695,0,0.79311,0,2.11637,0,0,0,0
"sub_9002000001440886LL",0.57278,4.81743,0,9.07658,2.65143,0.01112,2.80018,0.00383,0.37872,0,0,0.00041,0,0,0,0,0,0,0
"sub_9002000001441150LL",0.22747,4.91767,0.33166,4.75055,5.50591,0,1.28593,5.33617,0.50578,0,0.02334,0,0.20296,0,0.84417,0,0,0,0
"sub_9002000001441266LL",0.10481,7.40273,0.04546,0.86934,4.48518,0,3.70568,1.09416,4.33165,0,0.12813,0,0.61225,0,0,0,0,0.05538,0
"sub_9002000001441533LL",0.002,3.43679,0,3.63414,3.78422,0,4.82006,8.34319,2.14534,0,0,0,0.11559,0,0,0,0,0,0
"sub_9002000001442595LL",0,0.00647,0,0,0,0.00461,0,0.02523,0,0.01406,0,0,0,0,0,0,0,0,0
"sub_9002000001443070LL",0,9.2773,0,9.2605,2.87029,0,2.85702,5.28314,4.09258,0,0.14911,0,0.3407,0,0,0,0,0,0
"sub_9002000001443171LL",0,4.32986,0,0.92233,0.94716,0,1.90744,9.48132,0.37349,0,0.16133,0,0.0118,0,3.72841,0,0,0,0
"sub_9002000001443600LL",0.00885,2.13891,0,0.0579,4.23355,0,10.44324,3.97339,0.32599,0,0.02193,0,0.29196,0,0,0,0,0,0
"sub_9002000001443716LL",0.08551,7.17632,0,0.83839,3.9202,0,0.67708,11.41984,1.47477,0,0.04006,0,0.38853,0,0,0,0,0,0
"sub_9002000001443799LL",0.05214,7.22237,0,4.86674,3.37051,0,3.64257,8.779,3.18593,0,0.03944,0,0.53411,0,0,0,0,0,0
"sub_9002000001444007LL",0.26862,6.52614,0,4.56871,2.27246,0,0.35037,9.54291,0.27384,0,0.00999,0,0.06199,0.0053,4.76437,0,0,0,0
"sub_9002000001444366LL",0.4394,1.979,0,2.28639,0.70936,0.36849,10.44519,4.40523,0.67971,0,0,0,0.07937,0,0,0,0,0,0
"sub_9002000001444393LL",0.01801,4.72015,0,2.60945,3.05743,0,2.37184,6.93082,1.18573,0,0.16309,0,0,0,0,0,0,0,0
"sub_9002000001444419LL",0,11.92586,0.00334,6.78062,3.63215,0,4.46908,12.11244,0.2615,0,0,0,0.41236,0,0,0,0,0,0
"sub_9002000001444870LL",0,0.7463,0,0.3805,1.12014,0,0.43436,10.58724,1.75067,0,0.03803,0,0.00536,0.45852,3.34331,0,0.5112,0,0
"sub_9002000001445087LL",0.17898,7.7549,0,3.83197,4.90061,0,0.81119,5.6697,0.7006,0,0.06064,0,0.37108,0,0,0,0,0,0
"sub_9002000001445194LL",0,6.00492,0,1.47085,1.70286,0,0.29459,12.90954,2.29659,0,0,0,0.04784,0,2.5174,0,0.03333,0.01632,0
"sub_9002000001445318LL",0.10244,6.95588,0,4.89663,1.90684,0,0.85824,7.63316,3.27688,0,1.0008,0,0.04043,0,0.02767,0,0,0,0
"sub_9002000001445425LL",0.0086,7.96438,0,17.2429,2.56702,0,4.15824,6.64042,0,0,0.03873,0,0.25485,0,5.33207,0,0,0,0
"sub_9002000001445668LL",0,4.68247,0.0129,0.79742,1.87532,0,0.21086,5.76062,0.59421,0,0.00083,0,0.01109,0,0,0,0,0,0
"sub_9002000001445837LL",0.00251,8.08196,0,11.69301,2.44086,0,2.45733,8.96772,4.79245,0,0.01928,0,0.01599,0,0,0,0,0,0
"sub_9002000001446502LL",0,0.0332,0,0.15655,1.0742,0,1.13728,8.87293,0.11567,0.00077,0.00171,0.0367,0.00472,0,0,0,0.00921,0,0
"sub_9002000001446520LL",0.07841,7.64922,0.06448,4.17246,1.32365,0,2.60993,5.22654,0.71152,0,0.19388,0,0.11853,0,0,0,0,0,0
"sub_9002000001446594LL",0,15.54191,0.06041,3.16628,1.7133,0,0.59601,12.09325,0.93837,0,0.03716,0,0.14978,0.03536,0.48726,0,0,0,0
"sub_9002000001446807LL",0.42591,4.69199,0,2.67015,1.43824,0,1.67685,0.95966,4.44805,0,0.22162,0,0.18032,0,3.05691,0,0,0,0
"sub_9002000001447036LL",0.04715,10.42242,0,4.96438,4.18171,0,1.47223,18.96083,3.17249,0,0.02731,0,0.26928,0,0,0,0,0,0
"sub_9002000001447100LL",0,2.12058,0.80583,5.55596,0.09232,0,2.93637,9.76614,0.7399,0,2.27361,0,0,0,3.41667,0.18948,0,0,0
"sub_9002000001447386LL",0.01661,0.73262,0,0.34438,4.7923,0.01775,3.35629,32.74184,2.91806,0,0.05397,0,0.00672,0,0,0,0,0,0
"sub_9002000001447564LL",0,4.71225,0,0.49372,2.26537,0,0.24872,13.85987,0.66097,0,0,0,0,0,0,0,1.21948,0,0
"sub_9002000001447626LL",0.15779,9.68356,0,3.34664,4.29371,0.01463,4.43095,7.19412,4.58665,0,0.19159,0,0.37714,0,1.00959,0,0.08335,0,0
"sub_9002000001447662LL",0.07501,4.79329,0.0358,3.02669,2.52656,0.00591,3.72212,3.20521,1.63751,0,0.05677,0,0.32471,0,2.19268,0,0,0,0
"sub_9002000001447911LL",0,2.47986,0,0.78183,0.57208,0,0.84553,5.06508,0.2687,0,0.04777,0,0.07164,0,0,0,0.00425,0,0
"sub_9002000001447950LL",0.27284,8.26681,0.283,4.73807,0.78194,0,0.18585,3.25004,0.41829,0,0.01861,0,0.93914,0,0,0,0.12269,0,0
"sub_9002000001448300LL",0.07528,3.79507,0,2.61667,0.90517,0,3.92372,2.92733,0.5626,0,1.3144,0,0.13909,0,0,0,0,0,0
"sub_9002000001448427LL",0,9.43853,0,3.18368,3.38839,0.02411,1.47501,2.39085,4.41596,0,0.22258,0,0.2529,0,0,0,0,0,0
"sub_9002000001448570LL",0.07451,4.27435,0,0.97212,3.16861,0,1.22667,8.66152,0.95822,0,1.74712,0,0.13257,0,0,0,0,0,0
"sub_9002000001448688LL",0.00104,6.52267,0,0.72417,1.22741,0,0.90612,3.14071,0.43043,0,0.01806,0,0.03253,0,0,0,0,0,0
"sub_9002000001449415LL",0.00465,3.04764,0,5.3591,3.28015,0,1.98317,7.93746,1.16686,0,0.0054,0,0.23551,0,0,0,0,0,0
"sub_9002000001449540LL",0.01917,0.56907,0,0.00089,0,0.07197,0.8949,13.3914,0,0,0.0203,0,0,0,6.94235,0.20381,0.6564,0,0
"sub_9002000001450040LL",0,6.79129,0.02617,2.91497,1.78529,0.00237,1.63262,8.14525,0.53974,0,0.14153,0,0.08076,0,0,0,0.98118,0.01221,0
"sub_9002000001450416LL",0.03447,4.407,0.0549,2.53456,0.32394,0,0.40218,7.15059,0.03335,0,0.06953,0,0.02164,0,0,0,6.69222,0,0
"sub_9002000001450980LL",0.01091,4.98414,0,2.35366,3.3866,0.27887,5.10519,0.01654,2.33898,0,0.83985,0,0.52064,0,0,0,0,0,0
"sub_9002000001451540LL",0.0035,6.81989,0,4.99231,3.94302,0,1.39638,11.9292,2.64615,0,0,0,0.04954,0,1.45373,0,0,0,0
"sub_9002000001451692LL",0,6.42618,0,3.52293,0.78219,0,2.90856,3.93366,0.30192,0,0,0,0,0,0,0.70449,0,0,0.00051
"sub_9002000001451807LL",0,4.75704,0,0.81609,1.75108,0,0.63052,25.72917,1.77573,0,0.00207,0,0.02575,0,6.0796,0,0,0,0
"sub_9002000001452386LL",0,8.64562,0,3.34635,7.99924,0,3.19732,4.94899,0.8369,0,0,0,0.46499,0,0,0,0,0,0
"sub_9002000001452653LL",0.07833,4.93559,0,8.19716,5.60383,0.04246,4.79197,6.03374,6.83593,0,0.18174,0,0.33828,0,4.52415,0,0.20816,1.89683,0
"sub_9002000001452789LL",0.01365,9.25748,0,6.38629,2.28957,0,1.44777,10.13634,0.67835,0,0.0163,0,0.09772,0,2.51818,0,0.02326,0,0
"sub_9002000001452878LL",0,3.40675,0.0228,1.38396,0.92725,0.01207,3.22567,6.76978,0.19624,0,0.36264,0,0.00324,0,5.77213,0.27557,0,0,0
"sub_9002000001453220LL",0,8.16047,0.01095,18.95136,5.51495,0,10.70418,7.69184,1.07127,0,0,0,0.27316,0,0,0,0,0,0.01647
"sub_9002000001453703LL",0,6.35375,0,8.20734,3.30635,0,1.46386,0.00295,1.89395,0,0,0,0.3273,0,0,0,0.02909,0,0
"sub_9002000001453721LL",0,1.88575,0,2.53069,5.2633,0,1.00255,16.69422,0.44771,0,0,0,0.16732,0,0,0,0,0,0
"sub_9002000001453937LL",0.00125,11.61292,0,1.77343,3.42987,0,3.89731,3.43904,1.45158,0,0.0278,0,0.44176,0,0,0,0.68157,0,0
"sub_9002000001454080LL",1.16513,3.75077,0.90877,1.87218,0,0,3.88869,5.48499,2.91693,0,3.04521,0,0,0,6.68219,0,0,0,0
"sub_9002000001454184LL",0,7.9994,0,8.60325,5.39206,0,2.9166,7.98858,0.55075,0,0,0,0.87955,0,0,0,0,0,0
"sub_9002000001454470LL",0.12389,17.30983,0,5.70458,1.38396,0,4.69169,4.90155,6.9927,0.00812,0.06771,0,0.48625,0,0,0,0,0,0
"sub_9002000001454504LL",0.04898,5.2704,0,0.08484,0.94806,0,4.70722,4.77959,0.44926,0,0.00618,0,0.38353,0,2.67846,0,0,0,0
"sub_9002000001454587LL",0.04724,0.2228,0.00068,0.25627,0.51901,0,0.00936,3.41472,1.25569,0.00193,0.33885,0,6e-04,0,5.95029,0,0,0,0
"sub_9002000001454910LL",0,3.7062,0,0.893,1.37373,0,0.26042,3.24835,0.76327,0,0.00201,0,0.02877,0,0.41948,0,0,0,0
"sub_9002000001454943LL",0.06801,8.30575,0,0.99902,10.29956,0,2.3117,6.14834,0.90671,0,0,0,0.33229,0,0,0,0,0,0
"sub_9002000001455207LL",0,6.37867,0,5.30654,1.36644,0,0.20926,15.02734,0.59506,0,0,0,0.02174,0,0,0,3.51468,0,0
"sub_9002000001455557LL",0,6.42732,0,3.90872,7.04159,0,2.66193,13.69502,1.57006,0,0.02251,0,0.21287,0,0,0,0.006,0,0
"sub_9002000001455922LL",0,6.21045,0,11.72705,5.98279,0,2.24728,10.19253,4.62636,0,0.10896,0,0,0,0,0,0,0,0
"sub_9002000001455931LL",0.14032,1.15898,0,1.00766,2.56619,0.03682,4.17064,0.01395,1.53175,0,0.57273,0,0.01318,0,0,0,0,0,0
"sub_9002000001456320LL",0.01924,0.17785,0,0.08732,2.4495,0.11156,2.67475,20.93089,0.27476,0,0.3308,0,0.02266,0,0,0,0,0,0
"sub_9002000001456330LL",0.04535,1.25826,0,1.15243,0.80294,0,1.99151,9.62678,1.05814,0,0.07165,0,0.0189,0,0,0,1.21949,0,0
"sub_9002000001456509LL",0.26443,5.45465,0.15752,6.14514,1.53567,0,2.71239,6.32731,5.65362,0,1.51048,0,0.41848,0,0,0,0,0,0
"sub_9002000001456625LL",0.0368,1.06339,0.01693,0.78576,1.46242,0.0986,2.25343,0.01095,2.86308,0,0.10709,0.00322,0.01723,0,0.12208,0,0,0,0
"sub_9002000001456920LL",0.11022,6.46562,0,6.7307,2.90813,0.00336,8.31188,4.18393,3.27311,0,0.15234,0,0.22143,0,0,0,0,0,0
"sub_9002000001457408LL",0,4.36565,0.09975,0.24799,0,0.01556,1.53474,5.63343,1.46846,0.05544,13.0707,0,0.73819,0,0,0,0,0,0
"sub_9002000001457530LL",0.12466,9.94277,0.15186,5.85138,3.17044,0.03065,2.89759,4.21127,2.46855,0,1.17518,0,0.30369,0,0,0,0,0,0
"sub_9002000001457730LL",0.01324,11.99458,0,6.78555,1.73338,0,3.15636,12.27412,1.93344,0,0.04606,0,0.04219,0,3.19202,0,0,0,0
"sub_9002000001458156LL",0,3.98911,0,2.48147,3.58372,0,2.13309,18.04216,2.32138,0,0,0,0.06662,0,0,0,0,0,0
"sub_9002000001458530LL",0,6.09103,0,1.69484,2.58298,0,1.11527,12.44479,1.21895,0,0.02227,0,0.03937,0,0,0,0,0,0
"sub_9002000001459378LL",0.00176,3.6119,0,0.76583,3.67548,0,1.46603,28.83127,6.5584,0,0,0,0,0,0,0,0,0,0
"sub_9002000001459681LL",0,7.81343,0,6.32986,4.65442,0,2.2253,5.21473,0.60399,0,0.02997,0,0.50353,0,0,0,0,0,0
"sub_9002000001459770LL",0.9613,10.13589,0,4.09977,5.62236,0,0.32472,2.05895,0.93544,0,1.14686,0,0.06951,0,0,0,0.0037,0.06674,0
"sub_9002000001459832LL",0.42378,2.43944,0.04312,1.28668,2.23848,0.17085,4.28384,2.19886,0.01712,0,0.0167,0,0.18498,0,0.57902,0,0,0,0
"sub_9002000001460056LL",0.13986,12.22278,0.38502,4.15332,4.83339,0.03784,1.44356,4.29531,2.11789,0,0.07804,0,0.25602,0,0.55527,0,0.00647,0.06004,0
"sub_9002000001460323LL",0.07028,11.40924,0.20788,4.45811,1.98723,0,3.87942,2.04609,0.82488,0,0.03101,0,0.35386,0,0,0,0,0,0
"sub_9002000001460332LL",0,4.79224,0,1.28974,2.36292,0,1.76423,4.14051,0.39109,0,0,0,0.10389,0,0,0,0,0,0
"sub_9002000001460717LL",0.03361,7.72718,0,3.53916,7.1878,0,0.61337,8.54836,2.27453,0,0.16969,0,0.20492,0,1.74303,0,0,0,0
"sub_9002000001461090LL",0.16312,6.03329,0,6.33557,4.92931,0,2.37857,0,0.73515,0,0.37386,0,0.03165,0,0,0,0,0,0
"sub_9002000001461142LL",0.00786,8.967,0.11944,3.07482,7.00533,0,7.91856,0.02038,2.04345,0,0.0981,0,0.05327,0,0,0,0,0,0
"sub_9002000001461438LL",0.11678,6.95718,0.00686,3.67425,0.76143,0.00424,4.89463,3.54397,1.65188,0,0.03428,0,0.22925,0,2.73932,0,0.0138,0,0
"sub_9002000001461625LL",0,7.50568,0,3.98376,5.58514,0,6.23829,7.87239,3.18611,0,0,0,0.21435,0,1.35085,0,0.14301,0.08955,0
"sub_9002000001461750LL",0,13.74243,0,3.87162,2.00813,0,4.09627,15.68544,0,0.00454,0,0,0,0,0,0,0,0,0
"sub_9002000001462195LL",0.09394,2.0702,0,1.74596,3.10686,0,0.21113,8.16864,1.83738,0,0.27205,0,0.0281,0,0.50946,0,0,0,0
"sub_9002000001462201LL",0,7.20539,0,2.76395,2.98105,0,3.69557,6.03725,2.15402,0,0,0,0.09209,0,0,0,0,1.01265,0
"sub_9002000001462284LL",0.19129,7.13127,0,2.95165,10.41273,0.14266,0.63337,12.70095,1.01488,0,0.19545,0,0.11128,0,0.00193,0,0,0,0
"sub_9002000001462533LL",0,0.07943,0,0.6086,2.75285,0,2.71127,4.10795,1.07875,0,0.04543,0,0.04185,0,0,0,0,0,0
"sub_9002000001462589LL",0.46458,9.12371,0,2.51228,2.63629,0.00344,2.61011,0.89352,0.39587,0,1.41503,0,0.14791,0,0.36794,0,0,0,0
"sub_9002000001462687LL",0,8.7784,0,9.58658,2.17475,0.0228,0.73679,7.67398,1.0003,0,0,0,0.11448,0,0,0,0.08542,0,0
"sub_9002000001462829LL",0.02769,5.94733,0,5.81983,6.67411,0,1.83141,12.65008,1.15571,0,0,0,0.19568,0,0.43725,0,0,0,0
"sub_9002000001463100LL",0.24999,7.57467,0.14946,9.03383,5.27906,0,1.69928,6.57063,0.62631,0,0.12623,0,0.2191,0,0.40299,0,0,0,0
"sub_9002000001463399LL",0.08619,15.02333,0.47271,0,0,0,2.58769,0.00502,1.98932,0,0.00455,0,0.06413,0,0.51638,0,0,0,0
"sub_9002000001463423LL",0.09115,6.03301,0,0.70388,2.10432,0,3.12872,8.68112,0.97516,0,4.6126,0,0.80757,0,0,0,2.42616,0,0
"sub_9002000001463497LL",0.00592,9.48233,0,4.28108,2.0044,0,0.81614,5.52117,2.86352,0,0,0,0.24915,0,0,0,0,0,0
"sub_9002000001464010LL",0.09928,13.33615,0.06838,10.66543,3.77331,0,0.92528,3.13943,1.00453,0,1.03347,0,0.23043,0,1.16747,0,0,0,0
"sub_9002000001464171LL",0.27201,2.18654,0.33774,2.06624,3.4465,0.08292,0.59844,1.50844,0.19306,0,0.03704,0,0.10444,0,0,0,0,0,0
"sub_9002000001464340LL",0.03982,12.67526,0,2.46619,3.02469,0.00281,4.01007,10.75765,0.57739,0,0,0,0.24545,0,1.60266,0,0,0,0
"sub_9002000001464387LL",0,5.72641,0,0.86252,6.64888,0,4.9746,17.71825,0.98918,0,0.12453,0,1.02381,0,1.68584,0,0,0,0
"sub_9002000001464609LL",0,0.00182,0,0,0,0,0,0.02536,0,0,0,0,0,0,0,0,0.00158,0.02798,0
"sub_9002000001464743LL",0.02734,5.48198,0,7.06792,3.4319,0.02814,1.29611,5.70398,4.46661,0,0.07751,0.00691,0.20261,0,0,0,0,0,0
"sub_9002000001465025LL",0.05422,8.85091,0.25954,10.57794,7.12693,0.05561,9.12105,2.87612,0.39946,0,0.66093,0,1.20998,0,0,0,0,0,0
"sub_9002000001465099LL",0.00222,5.30984,0.14557,3.45885,3.85398,0,11.86754,5.50701,3.73572,0,0.0952,0,1.34909,0,0,0,0,0,0
"sub_9002000001465778LL",0.10243,7.04261,0.04198,2.19524,3.80347,0.01166,5.11041,10.78813,1.01285,0,0.18369,0,0.37188,0,1.90983,0,0,0,0
"sub_9002000001466194LL",0.02389,6.76791,0,12.03712,2.63793,0,3.8716,10.15753,4.71473,0,0.01732,0,0.18676,0,0,0,0,0,0
