"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"IBD_817",2.74801,5.05891,0,0.01143,0.1362,0,0.01179,0.11326,0.04043,0,12.47335,0,0,0,0,0,0,0,0
"IBD_818",0,17.30962,5.54838,0.13905,0,0,0.13439,0.18077,0,0,0.45386,0,0,0,0.13654,0.00376,0,0,0
"IBD_819",0,4.6644,8.43785,0.15177,0,0,0.11582,0.09817,0,0,0.68674,0,0,0,0.01136,0,0,0,0
"IBD_820",0,17.91562,5.89029,0.35244,0,0.00306,0.24915,0.23617,0,0,0.66463,0,0,0,0.13844,0,0,0,0
"IBD_821",0,2.34413,9.4645,0.24089,0,0.07226,0.12398,0.05772,0,0,1.81445,0,0,0,0.10541,0,0,0,0
"IBD_822",0,3.23052,6.68403,0.0528,0,0.01351,0.03042,0.03932,0,0,0.93141,0,0,0,0.01664,0,0,0,0
"IBD_823",0.73853,14.33762,0.01493,1.35397,0.17225,0,0.00569,0.03975,0.02776,0,0.23055,0,0.04113,0,0,0,0,0,0
"IBD_824",1.80088,7.2791,1.27039,0,0.18744,0.00068,0.12206,0.20727,0.12487,0,0.42909,0.01483,0,0,0,0,0,0,0
"IBD_825",1.45666,9.20078,1.11902,0.11211,0.09325,0,0.32997,0.09727,0.06811,0,0.61262,0,0,0,0,0,0,0,0
"IBD_826",2.04477,3.48299,1.1595,0.0965,0.17229,0,0.93314,0,0.35711,0,0.82603,0.00917,0.00699,0,0,0,0,0,0
"IBD_827",3.17801,8.49822,1.56697,0.57658,0.3062,0.00701,0.8511,0.32599,1.16211,0,0.23034,0.06096,0.03986,0,0,0,0,0,0
"IBD_828",0,0,3.86844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_829",0.14744,3.18977,0.72072,0,0.00087,0,0,0.02163,0.04404,0,0.00963,0,0,0,0,0,0,0,0
"IBD_830",0,0,0,1.61417,0,0,1.12583,0,1.10636,0,0,0,0,0,0,0,0,0,0
"IBD_831",0,0.6488,0,0.40587,0,0,0.53123,2.59838,0.6604,0,0,0,0,0,0,0,0,0,0
"IBD_832",0,1.12609,7.89552,0.10199,0.04043,0,0.12475,0,0.07958,0,0,0,0,0,0,0,0,0,0
"IBD_833",0.00931,0.92191,3.5509,0.57107,0.15443,0,0.40567,0,0.33989,0,0.02723,0,0,0,0,0,0,0,0
"IBD_834",0,6.40076,4.39097,4.12667,2.20486,0,0.72167,0,0.81231,0,0,0,0,0,0,0,0,0,0
"IBD_835",0,2.34362,17.77502,2.20833,0.57021,0,0.88715,0,0.0996,0,0,0,0,0,0,0,0,0,0
"IBD_836",0,1.02718,8.67975,0.62316,0.17327,0,0.34332,0,0.00619,0,0,0,0,0,0,0,0,0,0
"IBD_837",0.65314,4.21513,0,0.44119,0.05735,0.49759,0.35303,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_838",3.66832,0.94178,0,3.14177,0.25307,0.50722,0.83272,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_839",1.13797,15.04723,0,0.18181,0.68083,0.39634,3.08105,0,0,0,0,0.04344,0,0,0,0,0,0,0
"IBD_840",3.02031,17.45709,0,0.89538,1.11301,0.02695,1.50419,0,0,0,0,0.04804,0,0,0,0,0,0,0
"IBD_841",6.65712,6.31379,0,1.06842,1.7827,0.05506,1.84248,0,0,0,0,0.49448,0,0,0,0,0,0,0
"IBD_842",4.45763,3.44057,0,0.61447,0.20071,0.17833,1.40505,0,0,0,0,0.07058,0,0,0,0,0,0,0
"IBD_843",4.52091,19.37349,0,0.0151,0,0,0.01008,0.49444,0.01935,0.00911,0,0.05726,0,0,0,0,0,0,0
"IBD_844",0.44692,8.9348,2.56528,0.28306,0,0,0.12572,0.33182,0.08462,0,0,0.01729,0,0,0,0,0,0,0
"IBD_845",0.7864,16.92612,6.03731,0.06822,0,0,0.13959,0.20977,0.06785,0,0,0.09381,0,0,0,0,0,0,0
"IBD_846",0.28505,40.83619,0,1.40082,0.06726,0,0.05268,0.05856,0,0,0.43384,0,0.01995,0,0,0,0,0,0
"IBD_847",1.14422,12.03915,0,0.3677,0.07204,0.02898,0.08087,0.0138,0.00888,0,0.41259,0,0.10442,0,0,0,0,0,0
"IBD_848",2.80345,5.79529,0,0.30702,0.27769,0,0,0,0,0,1.21512,0,0,0,0,0,0,0,0
"IBD_849",1.56722,7.68849,0,1.4545,0.03907,0.01462,0,0.00338,0.01137,0,3.74391,0,0,0,0,0,0,0,0
"IBD_850",0.08716,4.82238,0.12084,0.00399,0.02647,0,0,0.01013,0.01678,0,0.00179,0,0,0,0,0,0,0,0
"IBD_851",0.06544,5.20421,0.12268,0.02216,0.11204,0,0.03345,0,0.05174,0,0,0,0,0,0,0,0,0,0
"IBD_852",0.17205,7.04419,0.57068,0.00414,0.04968,0,0,0,0.00484,0,0.00481,0,0,0,0,0,0,0,0
"IBD_853",0,4.81778,2.62778,0.43598,0,0,1.20979,0.07041,0,0,1.45904,0,0,0,0.06294,0,0,0,0
"IBD_854",0,12.50317,0,2.51321,1.04847,0,0,0,0,0,0,0.15775,0,0.01341,0.6949,0,0,0,0
"IBD_855",0,9.67555,0,1.47949,0.95855,0,0,0,0,0,0,0,0,0.02977,0.23527,0,0,0,0
"IBD_856",0,8.30422,0,8.58976,2.63584,0,0,0,0,0,0,0,0.11681,0.09743,1.72374,0,0,0.02661,0
"IBD_857",0,14.88021,0,5.6749,1.38328,0,0,0,0,0,0,0,0.04752,0.09615,0.21523,0,0,0,0
"IBD_858",0,4.52123,0,2.49915,0.91541,0,0,0,0,0,0,0.02663,0.13301,0.00619,0.03798,0,0,0.25404,0
"IBD_859",2.69959,9.18494,1.05643,0.34794,0.09962,0,0.53992,0.00636,0.09289,0,3.67735,0.00301,0,0,0,0,0,0,0
"IBD_860",0,8.57496,0,5.01096,0.89671,0,0,0,0,0,0,0,0.19907,0.00476,0.07821,0,0,0,0
"IBD_861",0,11.5559,0,2.97046,1.52733,0,0,0,0,0,0,0,0.18055,0,0,0,0,0,0
"IBD_862",0,9.94071,0,2.90855,1.02643,0,0,0,0,0,0,0.00054,0.09241,0.00229,0.15311,0,0,0,0
"IBD_863",0,12.1646,0,3.93048,1.38328,0,0,0,0,0,0,0.01265,0.25419,0.00341,0.52536,0,0,0,0
"IBD_864",0,13.77837,0,1.79386,0.35673,0,0,0,0,0,0,0,0.03233,0,0.11452,0,0,0,0
"IBD_865",0,0,0,16.67381,4.20869,0,0,0,0,0,0,0.07214,2.14753,0.25148,0,0,0,0,0
"IBD_866",0.09366,1.74595,0,0.00754,0.04976,0,0.24861,0.47371,0.02112,0,0.21731,0,0,0,0,0,0,0,0
"IBD_867",0,1.73535,5.09993,0.48406,0.16503,0,0.07903,0,0.09495,0,0,0,0,0,0,0,0,0,0
"IBD_868",0.34717,2.11868,1.90719,0.60849,0.17689,0,0.59209,0.00063,0.51677,0,0.56149,0,0,0,0,0,0,0,0
"IBD_869",0,1.14871,2.17859,0.92606,0.4643,0,1.33547,0,0.55769,0,0,0,0,0,0,0,0,0,0
"IBD_870",0,0.80971,4.15994,0.18137,0.19725,0,0.05491,0,0.01889,0,0,0,0,0,0,0,0,0,0
"IBD_871",0,4.24092,2.42358,0.30273,0.09103,0,0.0682,0,0.13433,0,0,0,0,0,0,0,0,0,0
"IBD_872",2.60567,2.32627,0,0.31794,0,0.00043,0,0.00181,0,0,4.68323,0,0,0,0,0,0,0,0
"IBD_873",3.18877,3.52677,0,0.6214,0.01199,0.01323,0,0.00773,0.00504,0,1.21826,0,0,0,0,0,0,0,0
"IBD_874",2.45329,0.86623,0,0.42349,0.17291,0.04346,1.94828,0,0,0,0,0.01391,0,0,0,0,0,0,0
"IBD_875",2.19675,1.60799,0,0.381,0.77104,0,2.49614,0,0,0,0,0.00748,0,0,0,0,0,0,0
"IBD_876",1.08104,3.6481,0,0.62969,0.14165,0,0.46972,0,0,0,0,0.0198,0,0,0,0,0,0,0
"IBD_877",0.33652,0,0,1.81365,0.47314,0.21686,0.19603,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_878",2.60271,1.093,0,0.40221,0.69812,0,1.79879,0,0,0,0.00303,0.03201,0,0,0,0,0,0,0
"IBD_879",2.02138,2.95946,0,0.54639,0.10816,0.19959,0.78353,0,0,0,0,0.00487,0,0,0,0,0,0,0
"IBD_880",1.51081,14.16655,3.4951,0.04719,0,0,0.07431,0.46778,0.07132,0,0,0.10012,0,0,0,0,0,0,0
"IBD_881",0.05932,4.78896,0.21553,0.01657,0.04968,0,0,0.0094,0.04127,0,0.01154,0,0,0,0,0,0,0,0
"IBD_882",0.10173,3.97862,0.52882,0.00271,0.09234,0,0,0.00342,0.02537,0,0.03173,0,0,0,0,0,0,0,0
"IBD_883",0.47052,3.16816,0.18929,0.11709,0.18273,0,0,0.00494,0.00938,0,0.02005,0,0,0,0,0,0,0,0
"IBD_884",0.3155,3.72003,0.43604,0,0.12332,0,0,0.06311,0.01051,0,0.02883,0,0,0,0,0,0,0,0
"IBD_885",0,16.21799,0,0,0.06162,0,0.01607,0.0099,0,0,0.816,0,0,0,0,0,0,0,0
"IBD_886",4.46728,4.31578,0,0.46689,0.03862,0.06549,0.83799,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_887",1.44651,0.85277,0,1.73718,0.7993,0.01931,3.01553,0,0,0,0,0.05212,0,0,0,0,0,0,0
"IBD_888",1.64816,2.75735,0,0.70258,1.04739,0,0.52215,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_889",2.31233,0.78447,0,0.63018,0.31324,0.09877,1.2206,0,0,0,0,0.01901,0,0,0,0,0,0,0
"IBD_890",6.29962,1.83527,0,0.62767,0.2146,0.1629,0.15609,0,0,0,0,0.00864,0,0,0,0,0,0,0
"IBD_891",0,8.83418,0.02315,0.07233,0,0.12922,0.88995,0.09908,0.07222,0,3.48688,0.00713,0,0,0,0,0,0,0
"IBD_892",0.00611,13.32714,0.06238,0.39416,0,0.11335,1.66586,0.30326,1.12364,0,2.32899,0.00193,0,0,0,0,0.00353,0,0
"IBD_893",0,3.80204,0,0.02848,0,0.3548,0.59589,0.13629,0.03639,0,5.40903,0.00476,0,0,0,0,0,0,0
"IBD_894",0,5.88794,0.33048,0,0,0,0.03121,0.1515,0.01415,0,1.68037,0,0,0,0,0,0,0,0
"IBD_895",5.03019,5.9551,0.00818,0,0.41349,0.01184,0.3479,0.11898,0.15563,0,1.17,0,0,0,0,0,0,0,0
"IBD_896",0.53225,3.42028,0,0.00917,0.14351,0,0.08922,0.02994,0,0,0.03903,0,0.00305,0,0,0,0,0,0
"IBD_897",1.0033,8.05578,0,0.791,0.41072,0,0.11531,2.32044,0.19637,0,0.59766,0,0,0,0,0,0,0,0
"IBD_898",0.50688,7.72848,0,0.41092,0.12441,0,0.14122,0.46841,0.05441,0,2.05216,0,0,0,0,0,0,0,0
"IBD_899",0.50969,4.87147,0,0.54488,0.42192,0.00086,0.16371,2.26061,0.13439,0,1.21257,0,0,0,0.52091,0,0,0,0
"IBD_900",5.48677,6.20001,0,0.11686,0.1072,0.24059,0,0.70634,0.04501,0,1.62535,0,0,0,0.08843,0,0,0,0
"IBD_901",0.57651,3.22428,0,0.24629,0.25297,0.06456,0.03899,2.25474,0.14597,0,1.47764,0,0,0,1.0656,0,0,0,0
"IBD_902",0,0,0,2.89566,0.42241,0,0,0,0,0,0,0,0.16952,0,0.00409,0,0,0,0
"IBD_903",1.14199,9.04656,0,2.71814,1.96604,0,0.62617,0,0.24241,0,0.09175,0.00188,0.10745,0.00076,0.11523,0,0.02164,0,0
"IBD_904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94995,0,0,0,0
"IBD_905",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07617,1.06484,0,0,0,0
"IBD_906",0,0.01119,0,0,0,0,0,0,0,0.0095,0,0,0,0.00575,0,0,0,0,0
"IBD_907",9.71033,8.86008,0.08951,0,0.17071,0,0.07668,0.07301,0.03381,0,0.03888,0,0,0,0,0,0,0,0
"IBD_908",0,21.98162,4.71966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_909",0.0029,7.45858,0,0.06084,0,0.11079,0.34366,0.02964,0.02837,0,4.96257,0.00472,0,0,0,0,0,0,0
"IBD_910",0.31915,1.42041,0.14374,0.0246,0.00944,0.00615,0.05175,0.01068,0,0,0.53284,0,0,0,0.00519,0,0,0,0
"IBD_911",0,51.09746,0,0,0,0,0,0,0,0,0,0,0,0.00819,0,0,0,0,0
"IBD_912",0,24.12709,0,0,0,0,0,0,0,0,0,0,0,0.01015,0,0,0,0,0
"IBD_913",0,49.31922,0,0,0,0,0,0.00073,0,0,0,0,0,0,0,0,0,0,0
"IBD_914",0,55.0174,0,0,0,0,0,0,0,0,0,0,0,0.01259,0,0,0,0,0
"IBD_915",0,54.84033,0,0,0,0,0,0,0,0,0,0,0,0.01526,0,0,0,0,0
"IBD_916",0,31.12012,0.03178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_917",3.10658,6.6513,0.06223,0,0.00354,0.00277,0,0.13931,0.00899,0,0.02095,0,0,0,0,0,0,0.94306,0.06439
"IBD_918",0.55985,4.65981,0.22548,0,0.11221,0.05772,0.06678,0.08309,0,0,0.17704,0.06453,0,0,0,0,0,0.00118,0
"IBD_919",1.29056,10.3873,0.55984,2.83628,0.63057,0,3.32223,0.30504,1.14898,0,4.89238,0,0,0,0,0,0,0,0.05775
"IBD_920",0.59587,15.14429,0.29998,0.617,0.47019,0,2.72215,0.25798,0.61954,0,1.24597,0,0,0,0,0,0,0,0
"IBD_921",0.8797,15.48157,0.16972,0.8488,0.38615,0,1.70122,0.15721,0.47592,0,1.60239,0,0,0,0,0,0,0,0
"IBD_922",3.88574,5.1942,0.03501,1.46591,0.62363,0,0.71214,0.11621,0.30435,0,3.0294,0,0,0,0,0,0,0,0
"IBD_923",5.78018,3.47063,0.01811,0,0.09668,0,0.10235,0.05389,0.28471,0,1.16082,0,0,0,0,0,0,0,0
"IBD_924",0,6.9799,1.02664,0.69431,0.13277,0,0.23953,0,0.12289,0,0,0,0,0,0,0,0,0,0
"IBD_925",0.14287,8.43353,0,0.68323,0.42737,0,1.87149,0.60478,0.53063,0,0.25113,0,0.00881,0,0,0,0,0,0
"IBD_926",0.15454,9.32166,0,0.27546,0.2066,0.01599,0.66559,1.21768,0.02984,0,1.32466,0,0,0,0.11088,0,0,0,0
"IBD_927",1.15855,8.10348,0,0.15293,0.05805,0.0456,0.04875,0.05792,0.03311,0,2.69148,0.08171,0,0,0.04512,0,0,0,0
"IBD_928",0.27899,4.66956,0,0.12389,0.24082,0,1.0062,0.19987,0.07593,0,0.24564,0,0,0,0.00489,0,0,0,0
"IBD_929",1.12103,5.37401,0,0.46716,0.93509,0.17016,3.86057,2.18758,0.44139,0,0.57317,0,0.04156,0,0.11778,0,0,0,0
"IBD_930",1.22623,6.20526,0,0.6387,0.66404,0.14718,4.051,2.2832,0.49295,0,0.68785,0,0.02258,0,0.17152,0,0,0,0
"IBD_931",0.32467,10.12768,0,0.44437,0.59676,0.08152,0.02021,1.9204,0.41598,0,1.8338,0,0.00069,0,0,0,0,0,0
"IBD_932",0.4486,2.33869,0,0.54465,0.90938,0,0.39784,0.18608,0.00749,0,3.69807,0.04693,0,0,0,0,0,0,0
"IBD_933",0.46354,4.20924,0.01049,0.71163,0.34333,0,0.45101,0.10497,0.03924,0,2.50119,0.09223,0,0,0,0,0,0,0
"IBD_934",0.10805,21.07528,0,2.38981,2.83492,0,9.02663,0.35678,0.17761,0,2.1792,0,0,0,0,0,0,0,0
"IBD_935",0.21661,5.54636,0.03403,1.21469,0.18427,0,0.29777,0.12681,0.13614,0,4.15851,0,0,0,0,0,0,0,0
"IBD_936",0.376,5.00062,0.15232,0.46325,0.26007,0.01241,0.28251,0.11114,0.14936,0,3.03945,0.00966,0,0,0,0,0,0,0
"IBD_937",1.67725,1.08121,0,0,5.00203,0,0.01704,1.82869,3.66275,0,0.40888,0,0,0,0,0,0,0,0
"IBD_938",5.3951,1.03121,0,0,0.73879,0,0.48305,0.26156,0.99291,0,0.45334,0,0,0,0,0,0,0,0
"IBD_939",0.93266,1.61935,0,0.70306,0,0,3.1126,0.39418,0.052,0,4.81427,0,0,0,0,0,0,0,0
"IBD_940",3.69169,0.57378,0,0,0.27409,0,0.0197,0.13336,0.28533,0,3.75008,0,0,0,0,0,0,0,0
"IBD_941",5.23007,2.04099,0,0.09233,0.35695,0.00356,0.2787,0.17684,0.22073,0,3.01062,0,0,0,0,0,0,0,0
"IBD_942",1.09074,0.7671,0.01658,0,0.88738,0,0.51212,1.08756,1.31675,0,9.3972,0.01575,0,0,0,0,0,0,0
"IBD_943",0,29.00684,20.45091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_944",0,30.84397,37.3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_945",0,17.80643,42.25055,0,0,0.02436,0,0,0,0,0,0,0,0.01976,0,0,0,0,0
"IBD_946",0,37.88059,11.6586,0,0,0.02047,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_947",0,9.52281,34.14118,0,0,0.04121,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_948",0,33.62783,24.35338,0,0,0.05106,0.01516,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_949",0.001,0.14421,4.12207,0,0,0,2.19998,0,0,0,0,0.02398,0,0,0,0,0,0,0
"IBD_950",0.00557,1.01118,18.57239,0,0,0,2.55218,0,0,0,0,0.11758,0,0,0,0,0,0,0
"IBD_951",0.00392,2.4622,2.37312,0,0,0,0.62701,0.00233,0.38488,0,0,0.25531,0,0,0,0,0,0,0
"IBD_952",0.00377,0.62256,2.65749,0,0,0,0.47858,0,0.2382,0,0,0.1485,0,0,0,0,0,0,0
"IBD_953",0.00363,0.53587,5.02182,0,0,0,1.00272,0.00427,0.65663,0,0,0.14049,0.05764,0,0,0,0,0,0
"IBD_954",0.01149,0.6535,4.78908,0,0,0,0.86075,0.01321,0.28071,0,0,0.07725,0.01918,0,0,0,0,0,0
"IBD_955",0,22.4652,12.66934,0.0497,0.12262,0,0.60917,0,0.02016,0,0,0,0,0,0,0,0,0,0
"IBD_956",0,1.25846,10.35121,0.02332,0.43173,0,0.1539,0,0.00262,0,0,0.00129,0.05148,0,0,0,0,0,0
"IBD_957",0.57311,3.75931,0.06381,0.26017,0.08164,0.0056,0.1721,0.02059,0.00885,0,4.02834,0,0,0,0,0,0,0,0
"IBD_958",0.04747,20.64951,0.27788,0.12595,8.06196,0,1.78915,1.15731,0.01976,0,0.00062,0.0353,0.50591,0,0,0,0.01723,0,0
"IBD_959",1.51408,3.33385,0,0.21815,0,0.16147,0.15058,0,0.09806,0,0.13386,0.01606,0,0,0,0,0,0,0
"IBD_960",2.1935,0.49232,0,0.09598,0.18235,0.10209,0.00587,0.58395,0.02994,0,1.45943,0.05046,0,0,0.13874,0,0,0,0
"IBD_961",0.88281,3.84856,0,0.25354,0.1546,0.23134,0.0074,0.66565,0.13664,0,1.94049,0,0,0,0.14678,0,0,0,0
"IBD_962",0.72973,2.95244,0,0.2076,0.58733,0.18663,0,1.57618,0.1209,0,1.44954,0,0,0,0.14498,0,0,0,0
"IBD_963",2.66316,4.67561,0,1.388,0.94941,0.05487,0.02793,6.64742,0.27798,0,2.56596,0,0,0,1.02667,0,0,0,0
"IBD_964",0.0678,13.17753,0,0.6567,1.1617,0,2.09408,1.92571,0.26494,0,0.05818,0,0,0,0.62383,0,0,0,0
"IBD_965",0.11542,8.40816,0,0.76665,0.74393,0,0.35301,1.60913,0.17479,0,0.19031,0,0,0,0.23072,0,0,0,0
"IBD_966",8.06452,7.01831,0,0.00401,0,0,0.03964,0.00431,0.00082,0,0,0,0,0,0,0,0,0,0
"IBD_967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_968",0,8.67981,16.45985,1.06809,0,0,1.44896,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_969",0.19435,6.11103,0,0.03392,0,0,0.01334,0.21,0.00239,0,0,0,0,0,0,0,0,0,0
"IBD_970",0.03672,0.44214,0,0,0,0,3.29739,0,0,0,0,0,0,0,0,0.19443,0,0,0
"IBD_971",0.01336,0.06228,14.22791,0,0,0,1.19898,0,0,0,0,0,0,0,0,0.0021,0,0,0.00122
"IBD_972",0.00622,0.18652,6.97644,0,0,0,5.37361,0,0,0,0,0,0,0,0,0,0,0,0.00317
"IBD_973",0.00521,0.58536,10.469,0,0,0,0.10917,0,0,0,0,0.17446,0,0,0,0,0,0,0
"IBD_974",0,12.12342,43.55525,0,0,0,0.16988,0,0,0.00152,0,0,0,0,0,0,0,0,0
"IBD_975",0,29.76941,41.90467,0,0,0,0.52456,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_976",0,18.13834,58.47357,0,0,0,0.14308,0,0,0.00177,0,0,0,0,0,0,0,0,0
"IBD_977",0,29.43105,26.56164,0,0,0,1.38658,0.00143,0,0,0,0,0,0,0,0,0,0,0
"IBD_978",0,15.72908,42.8229,0,0,0,0.43556,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_979",0,9.43539,57.05693,0,0,0,0.37034,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_980",0,8.63851,6.72413,0.79154,0.94228,0,0.58217,0,0.0232,0,0,0,0.11087,0,0,0,0,0,0
"IBD_981",0,40.20426,5.36285,0.23745,1.05758,0,1.66963,0.00156,0.14611,0,0,0,0.12257,0,0,0,0,0,0
"IBD_982",0,23.91971,9.31287,0.82806,0.8997,0,2.55107,0,0.01371,0,0,0,0.05918,0,0,0,0,0,0
"IBD_983",0.36567,14.77338,0,2.29126,4.35405,0,2.18149,0.59769,0.31574,0,0.45308,0,0.22152,0,0,0,0,0,0
"IBD_984",0.98913,6.89004,0,1.80964,2.41598,0,0.80247,0.16886,0.11095,0,0.19515,0,0.23001,0,0,0,0,0,0
"IBD_985",0.31397,18.39262,0,0,0,0,0.59859,0.2711,0.0493,0,0.09955,0,0,0,0,0,0,0,0
"IBD_986",0.49991,4.88596,0,0.17472,0.03759,0,0.01078,0.23012,0.0286,0,0.34817,0,0,0,0.17994,0,0,0,0
"IBD_987",0.40398,1.99249,0,1.25469,1.71342,0.47907,1.08428,0.3714,0.34199,0,3.41258,0,0,0,0,0,0,0,0
"IBD_988",0.29336,1.5383,0,1.34844,1.09367,0,1.39334,0.23135,0.28121,0,2.17052,0,0,0,0,0,0,0,0
"IBD_989",1.46517,0.71606,0.36415,0.27584,0.16632,0.17683,0.2142,0.13406,0.16559,0,2.38208,0.01745,0,0,0,0,0,0,0
"IBD_990",1.3713,3.22276,2.93405,0.65921,0,0.02918,0.06172,0.14088,0.11597,0,9.12823,0.0417,0,0,0,0,0,0,0
"IBD_991",0.70569,3.06638,0,1.20119,0.56815,0.01675,0.17062,0.18211,0.04192,0,2.57325,0,0,0,0,0,0,0,0
"IBD_992",0,17.64755,0,0.30317,0,0.35524,5.13901,1.11794,0.67593,0,2.90594,0,0,0,0,0,0,0,0
"IBD_993",0,14.07524,0,0.12811,0,0.1702,0.65859,0.26141,0.22868,0,3.35047,0,0,0,0,0,0,0,0
"IBD_994",0,15.33675,0,0.1031,0,0.23508,0.22254,0.14102,0.07219,0,3.57812,0.00319,0,0,0,0,0,0,0
"IBD_995",0,14.16915,0,0.18147,0,0.16715,0.53428,0.20364,0.19213,0,2.77773,0.00717,0,0,0,0,0,0,0
"IBD_996",0,7.39743,10.869,0.25017,0.1336,0,0.01601,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_997",0,2.72894,10.42065,0.07291,0.1446,0,0.04229,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_999",0,16.69882,0,0,0,0,0.18057,0,0,0,0,0,0,0.03311,0,0,0,0,0
"IBD_1000",0,10.81571,0,0.58173,0,0,0.66431,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1001",0,41.32296,0,5.25188,0,0,1.05857,0,0,0,0,0,0,0.07523,0,0,0,0,0
"IBD_1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1003",0.45999,1.78358,0,0.7368,0.28201,0,0.20592,0.45725,0.11163,0,0,0,0,0,0,0,0,0,0
"IBD_1004",0.27944,3.91696,0,0.33501,0.20764,0,0.02701,0.72292,0.10215,0,0.49333,0,0,0,0.394,0,0,0,0
"IBD_1005",0.48046,14.66554,0,0.00051,0,0,0.41623,0.05445,0.19899,0,0.07055,0,0,0,0,0,0,0,0
"IBD_1006",1.9474,4.11167,0.19194,0.74648,0,0.00089,1.15789,0,0.13376,0,3.12064,0.10185,0.01497,0,0,0,0,0,0
"IBD_1007",0,0.77091,2.75141,0,0,0,1.03098,0,0.31055,0,0,0.0475,0,0,0,0,0,0,0
"IBD_1008",0.00892,1.56872,5.25992,0,0,0,4.30077,0.01089,0.7719,0,0,0.03833,0.09347,0,0,0,0,0,0
"IBD_1009",0.00283,0.75371,8.0449,0,0,0,1.12434,0.00677,0.17067,0,0,0.18231,0,0,0,0,0,0,0
"IBD_1010",0.00689,1.84903,2.00718,0,0,0,1.54855,0,0.54146,0,0,0.04247,0.04703,0,0,0,0,0,0
"IBD_1011",2.1052,7.6989,0,0.00528,0.31606,0.03212,0.28191,1.70314,0.5888,0,0.08223,0,0,0,0,0,0,0,0
"IBD_1012",0.27099,4.06055,0,4.68497,4.96123,0,12.32578,1.71546,4.47603,0,0.01418,0,0.00353,0,0,0,0,0,0
"IBD_1013",2.01315,8.81098,0,2.58405,2.67022,0,3.8313,0.52653,0.84063,0,0.06608,0,0.05261,0,0,0,0,0,0
"IBD_1014",0,12.11008,8.78639,0.14817,0.30988,0,1.18875,0.0021,0.02598,0,0,0.01121,0,0,0,0,0,0,0
"IBD_1015",0,5.8937,4.31979,0.16252,0.11427,0,0.03416,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1016",0,7.7547,7.74514,0.19416,0.29358,0,0.07949,0,0.02019,0,0,0,0.01277,0,0,0,0,0,0
"IBD_1017",0,12.92522,5.31591,0.42069,0.5023,0,0.47107,0,0.09811,0,0,0,0.05204,0,0,0,0,0,0
"IBD_1018",0,7.01351,13.85373,0.49184,3.31572,0,6.45845,0.00134,0.62707,0,0,0,0.94258,0,0,0,0,0,0
"IBD_1019",0,9.93815,7.79561,0.88913,0.46755,0,0.84865,0,0.00551,0,0,0,0.10705,0,0,0,0,0,0
"IBD_1020",0.70999,18.2786,0,3.0892,3.74711,0,8.05816,0.64971,0.5874,0,0.01965,0,0.08463,0,0,0,0,0,0
"IBD_1021",0,24.61662,0,0.38468,0,0.01779,1.01446,0.27135,0.37749,0,1.75152,0,0,0,0,0,0,0,0
"IBD_1022",0.00977,2.61245,6.1025,0,0,0,0.56409,0,0.14577,0,0,0.29597,0,0,0,0,0,0,0
"IBD_1023",0.01186,0.24289,4.34121,0,0,0,1.24439,0,0.25787,0,0,0.19365,0,0,0,0,0,0,0
"IBD_1024",0.19461,22.14348,0,0.04274,0,0,0.00409,0.10124,0,0,0.44972,0,0,0,0,0,0,0,0
